marca;modelo;pais;year_modelo;clase;sub_clase;tipo;avaluo;cilindraje;tipo_combustible
18;631;8;2017;5;41;0;2199.0;150;3
247;1398;27;2018;0;48;0;39990.0;1499;3
77;3754;23;2017;4;37;0;50890.0;2360;3
142;5551;23;2016;4;37;0;43192.0;1800;3
72;1955;8;2017;5;41;0;805.0;150;3
368;5101;19;2017;0;48;0;27990.0;1600;3
20;5149;19;2018;5;41;0;5499.0;200;3
265;6982;22;2018;4;37;0;45153.0;2500;3
55;4737;22;2016;1;10;1;26392.0;2999;0
55;4734;22;2018;1;30;1;30290.0;2999;0
153;3012;19;2018;0;47;0;15490.0;1248;3
379;7199;22;2015;5;41;0;3840.0;250;3
345;6536;8;2016;5;19;0;1280.0;200;3
54;6320;8;2017;4;37;0;26990.0;1971;3
227;4167;8;2017;5;41;0;1149.0;150;3
87;1789;8;2018;5;41;0;1350.0;200;3
22;814;8;2013;1;9;1;4398.0;3856;0
55;4757;22;2018;1;30;1;39262.0;5193;0
18;6476;8;2017;5;41;0;1765.0;200;3
112;2364;16;2018;2;22;0;99990.0;3500;3
107;1032;8;2018;4;37;0;17990.0;1497;3
136;1674;19;2016;5;41;0;1520.0;110;3
87;1791;11;2016;5;41;0;1120.0;200;3
269;4841;8;2014;5;41;0;840.0;250;3
240;1553;8;2017;5;41;0;1100.0;125;3
273;128;17;2018;4;37;0;28490.0;1587;3
133;7408;8;2014;5;21;0;800.0;250;3
42;2389;8;2018;0;47;0;17135.0;1500;3
120;2907;11;2018;5;41;0;2060.0;199;3
374;7144;8;2014;5;19;0;320.0;200;3
87;1777;11;2017;5;41;0;990.0;150;3
116;3060;8;2016;2;32;0;13592.0;1206;3
13;472;0;2018;0;47;0;59990.0;1400;3
265;6989;22;2018;4;37;0;39990.0;2500;3
120;2912;11;2018;5;41;0;2880.0;271;3
18;1123;8;2017;5;41;0;3210.0;250;3
42;2384;8;2017;0;47;0;21317.0;1500;3
319;1917;8;2017;4;37;0;28990.0;1499;3
165;1367;16;2016;4;37;0;36632.0;2360;3
348;4032;22;2018;4;37;0;87990.0;3956;3
265;5216;27;2018;4;37;0;34379.0;1997;3
249;4019;34;2017;2;22;0;57990.0;2477;0
87;1794;11;2017;5;41;0;1400.0;200;3
87;1768;11;2018;5;41;0;1050.0;125;3
54;6992;8;2017;4;37;0;16990.0;1500;3
128;3492;8;2018;4;37;0;28990.0;1997;3
379;2787;19;2017;5;21;0;3950.0;150;3
345;5538;8;2018;5;41;0;1179.0;150;3
368;773;23;2017;0;18;0;35590.0;2500;3
55;2684;22;2016;1;10;1;42552.0;5193;0
199;5902;10;2017;4;37;0;39990.0;2000;3
199;5899;11;2015;4;37;0;17994.0;2000;3
142;7152;5;2004;5;21;0;370.0;197;3
288;151;11;2017;5;41;0;1380.0;200;3
353;6437;8;2015;5;41;0;780.0;150;3
87;1768;11;2016;5;41;0;792.0;125;3
139;2839;9;2018;1;10;1;99120.0;7684;0
55;5628;11;2017;0;48;0;18610.0;1398;3
348;4649;1;2018;2;7;0;37990.0;2694;3
87;1772;11;2017;5;41;0;1000.0;150;3
55;6488;23;2017;0;48;0;36440.0;1796;3
72;1963;8;2017;5;41;0;1049.0;150;3
269;4872;8;2015;5;41;0;840.0;200;3
25;6453;8;2017;5;41;0;2790.0;135;3
265;5211;27;2018;4;37;0;45153.0;2000;3
18;6083;8;2016;5;41;0;2280.0;200;3
87;1778;11;2016;5;41;0;1120.0;150;3
53;1229;8;2015;2;7;0;8094.0;1051;3
76;3810;8;2018;2;22;0;12990.0;1012;3
136;1680;19;2018;5;41;0;1382.0;125;3
87;1794;11;2016;5;41;0;1120.0;200;3
256;858;8;2015;5;41;0;480.0;125;3
355;3868;19;2017;5;53;0;5500.0;200;3
242;4814;5;2018;6;2;1;71600.0;5958;0
242;4820;5;2018;6;2;1;71600.0;5958;0
242;741;0;2015;1;10;1;98400.0;7201;0
34;284;0;2017;0;47;0;75990.0;1998;3
153;499;10;2017;0;47;0;19990.0;1600;3
112;5359;1;2018;2;22;0;37990.0;2488;3
142;1136;19;2017;5;41;0;4090.0;160;3
55;2726;22;2016;1;10;1;71992.0;7790;0
55;725;11;2017;0;47;0;22890.0;1598;3
55;725;11;2018;0;47;0;19990.0;1598;3
368;590;1;2016;2;22;0;47192.0;1984;0
269;4860;8;2018;5;41;0;1200.0;150;3
34;2412;0;2018;5;51;0;23990.0;798;3
334;3051;11;2017;4;37;0;29990.0;2400;3
55;2693;22;2018;1;10;1;62180.0;7790;0
80;1085;8;2016;1;10;1;34392.0;3922;0
353;6417;8;2016;5;41;0;1968.0;200;3
334;6695;19;2017;5;41;0;1570.0;113;3
155;11;8;2017;5;41;0;999.0;110;3
291;4131;9;2018;0;47;0;19922.0;1600;3
139;7285;9;2018;1;10;1;54990.0;4009;0
153;3240;10;2016;1;10;1;25592.0;3907;0
142;4795;5;2006;5;21;0;225.0;124;3
136;1682;19;2017;5;41;0;1641.0;150;3
120;1121;11;2018;5;41;0;1410.0;120;3
162;3429;8;2018;2;32;0;45990.0;2771;0
379;2787;19;2016;5;21;0;2896.0;150;3
371;6855;8;2018;5;53;0;6750.0;205;3
269;4840;8;2014;5;41;0;800.0;250;3
76;3807;8;2018;2;8;0;11990.0;1012;3
116;694;8;2016;1;10;1;21592.0;3800;0
207;411;3;2018;5;19;0;9950.0;85;3
265;3864;23;2018;4;37;0;35890.0;1600;3
207;192;3;2018;5;19;0;15550.0;250;3
353;6437;8;2016;5;41;0;1168.0;150;3
353;6431;8;2015;5;41;0;660.0;110;3
353;6440;8;2017;5;52;0;3580.0;200;3
120;2911;11;2018;5;41;0;2438.0;224;3
112;2330;16;2013;4;37;0;11998.0;3500;3
239;4793;23;2017;0;48;0;39990.0;1998;3
160;6922;23;2015;1;10;1;67200.0;10800;0
165;3005;16;2017;4;37;0;95690.0;3604;3
120;2911;11;2017;5;41;0;2138.0;224;3
242;4117;5;2018;6;2;1;49900.0;4250;0
353;6383;8;2016;5;41;0;1504.0;200;3
356;6685;30;2018;4;37;0;34500.0;2693;3
139;2821;9;2018;1;9;1;78150.0;7684;0
334;3122;9;2018;5;41;0;2620.0;155;3
142;5706;19;2016;5;41;0;1832.0;110;3
334;3048;11;2017;4;37;0;29990.0;2393;3
288;56;11;2018;5;41;0;940.0;150;3
55;2705;22;2018;1;30;1;76140.0;7790;0
162;3369;8;2018;1;10;1;28990.0;3900;0
269;4874;8;2015;5;41;0;1200.0;250;3
34;380;0;2018;0;47;0;99990.0;1997;3
169;3719;8;2016;5;41;0;1200.0;150;3
87;1778;8;2018;5;41;0;1350.0;149;3
87;1794;8;2018;5;41;0;1550.0;200;3
291;5641;9;2017;0;47;0;21500.0;1600;3
363;3143;21;2015;5;41;0;6594.0;300;3
162;3416;8;2018;8;6;1;94990.0;11600;0
112;2229;14;2017;4;37;0;39990.0;2488;3
240;43;8;2017;5;41;0;1300.0;150;3
34;2413;0;2018;5;51;0;25990.0;798;3
153;3233;10;2014;1;10;1;20396.0;6606;0
86;5701;21;2016;5;41;0;13520.0;399;3
224;4093;8;2016;5;41;0;1080.0;150;3
288;151;8;2018;5;41;0;1340.0;250;3
153;3161;10;2018;2;32;0;39990.0;2500;0
20;842;19;2017;5;41;0;1740.0;145;3
334;5497;22;2017;5;21;0;16000.0;249;3
334;2965;8;2016;5;41;0;960.0;124;3
221;7065;8;2017;0;48;0;20490.0;1500;3
71;1976;8;2017;5;41;0;1672.0;150;3
71;1937;8;2014;5;41;0;588.0;125;3
379;7417;22;2016;5;19;0;11192.0;250;3
368;2981;23;2018;0;48;0;49990.0;2000;3
128;3225;8;2018;4;37;0;59990.0;1967;3
153;3273;10;2015;3;16;1;83994.0;12920;0
107;6024;8;2018;4;37;0;17990.0;1497;3
379;7211;8;2015;5;41;0;1572.0;124;3
54;6093;8;2017;0;48;0;17990.0;1598;3
87;1789;8;2018;5;41;0;1350.0;198;3
240;1553;8;2018;5;41;0;800.0;125;3
249;4916;22;2017;4;36;0;49990.0;1998;6
239;4792;23;2015;0;47;0;20994.0;1998;3
55;4756;22;2016;1;10;1;30392.0;5193;0
55;4774;22;2018;1;9;1;46790.0;5193;0
112;2320;16;2017;4;37;0;96990.0;3500;3
379;7399;35;2013;5;19;0;570.0;101;3
269;4845;8;2015;5;41;0;540.0;110;3
18;5372;8;2017;5;41;0;1150.0;150;3
34;5287;0;2018;5;51;0;44990.0;1170;3
112;2720;23;2015;0;47;0;27594.0;2500;3
13;467;0;2018;0;47;0;39990.0;1200;3
207;304;19;2016;5;41;0;7192.0;390;3
102;2766;8;2014;5;19;0;386.0;250;3
153;3258;11;2018;6;4;1;34990.0;3907;0
54;3159;8;2016;1;43;1;26392.0;2780;0
173;6081;8;2018;2;32;0;47990.0;2500;0
114;2588;11;2016;5;41;0;688.0;125;3
114;2591;11;2014;5;41;0;332.0;125;3
54;6093;8;2018;0;48;0;17990.0;1598;3
199;4693;10;2017;0;35;0;29990.0;1580;6
199;1166;11;2015;0;47;0;15354.0;1600;3
199;5856;10;2016;4;26;0;27992.0;0;2
207;388;3;2018;5;19;0;7980.0;65;3
112;2143;6;2017;4;37;0;49990.0;3500;3
103;7332;8;2017;5;41;0;2465.0;150;3
345;6536;8;2015;5;19;0;960.0;200;3
239;1588;22;2018;4;37;0;33990.0;1998;3
239;4793;23;2018;0;48;0;35990.0;1998;3
80;3807;8;2018;2;7;0;14500.0;1012;3
227;4167;8;2013;5;41;0;213.0;150;3
18;3675;8;2017;5;41;0;2850.0;250;3
87;1779;11;2018;5;41;0;1100.0;150;3
71;1972;8;2011;5;41;0;119.0;150;3
221;4067;8;2018;2;32;0;16500.0;1342;3
112;2364;16;2017;2;22;0;99990.0;3500;3
136;6284;19;2016;5;41;0;2480.0;150;3
142;1223;8;2018;5;41;0;2299.0;150;3
72;2028;8;2017;5;41;0;1306.0;250;3
142;4591;22;2017;5;41;0;15999.0;750;3
87;1777;11;2018;5;41;0;1100.0;150;3
42;7388;8;2018;4;37;0;23250.0;1500;3
242;5920;0;2018;2;32;0;58000.0;2143;0
368;774;23;2017;0;18;0;39999.0;2500;3
368;435;5;2013;6;2;1;7980.0;4300;0
136;3313;19;2018;5;41;0;1299.0;100;3
265;3863;23;2018;4;37;0;35890.0;1600;3
153;3308;11;2018;1;10;1;37990.0;3907;0
13;5175;0;2018;4;37;0;59990.0;1400;3
165;2998;16;2014;4;37;0;27596.0;3600;3
87;1778;11;2017;5;41;0;1400.0;150;3
288;151;11;2016;5;41;0;1304.0;200;3
103;804;8;2017;5;41;0;1880.0;250;3
310;5774;8;2016;5;41;0;640.0;125;3
134;2586;16;2018;5;41;0;49500.0;1745;3
72;1957;8;2017;5;41;0;892.0;150;3
221;4056;8;2015;5;41;0;471.0;150;3
199;5907;11;2017;4;37;0;29990.0;2000;3
103;2445;8;2017;5;41;0;2110.0;150;3
162;3411;8;2017;8;6;1;76990.0;9726;0
207;123;19;2016;5;41;0;5520.0;200;3
34;2798;19;2018;5;21;0;8690.0;313;3
313;5365;28;2018;0;47;0;24235.0;1598;3
288;147;11;2017;5;41;0;1431.0;200;3
233;5047;19;2015;2;22;0;17994.0;2200;0
239;1588;22;2017;4;37;0;34990.0;1998;3
379;7113;19;2017;5;41;0;1890.0;115;3
272;4935;8;2014;5;21;0;560.0;250;3
199;5859;10;2017;4;37;0;26990.0;1591;3
379;1867;22;2015;5;41;0;2472.0;175;3
142;7183;8;2016;5;51;0;3592.0;150;3
136;1681;19;2016;5;41;0;1440.0;125;3
73;1968;8;2011;5;41;0;95.0;150;3
199;4693;10;2018;0;35;0;27990.0;1600;6
103;6107;8;2017;5;41;0;2010.0;250;3
120;2908;11;2018;5;41;0;1625.0;199;3
55;1052;16;2016;0;18;0;52480.0;3600;3
345;6538;8;2015;5;19;0;780.0;250;3
120;2864;11;2018;5;41;0;1724.0;180;3
162;3355;8;2018;1;9;1;23890.0;2771;0
134;2561;16;2018;5;41;0;41800.0;1868;3
73;2015;8;2014;5;19;0;320.0;200;3
273;163;12;2018;0;48;0;24990.0;1598;3
13;465;0;2018;0;47;0;59990.0;2000;3
87;1777;11;2014;5;41;0;380.0;150;3
379;7218;22;2017;5;41;0;13500.0;950;3
55;2727;22;2018;1;9;1;86730.0;7790;0
55;4731;22;2018;1;9;1;34590.0;2999;0
134;2576;16;2018;5;41;0;43700.0;1745;3
142;1503;22;2017;5;19;0;12900.0;250;3
153;5831;10;2017;0;35;0;34990.0;2000;6
87;1781;11;2017;5;41;0;1380.0;150;3
139;7269;9;2018;1;9;1;44263.0;4009;0
313;5363;28;2018;0;47;0;22799.0;1598;3
313;3924;28;2018;4;37;0;49990.0;2000;3
139;2494;9;2017;6;2;1;90320.0;5123;0
153;3279;11;2017;1;12;1;25990.0;2607;0
34;284;0;2018;0;47;0;59990.0;1997;3
165;6956;16;2017;4;37;0;89990.0;3604;3
308;7237;8;2015;5;41;0;768.0;150;3
87;1782;8;2018;5;41;0;1450.0;200;3
128;6902;8;2018;2;7;0;23490.0;2771;3
162;3353;8;2018;1;10;1;26890.0;2771;0
211;4107;8;2014;5;41;0;210.0;150;3
272;2529;8;2015;5;41;0;471.0;125;3
87;1806;11;2017;5;41;0;1620.0;250;3
207;183;3;2018;5;21;0;16990.0;250;3
207;221;3;2018;5;21;0;17990.0;300;3
153;3025;19;2018;0;48;0;15990.0;1200;3
18;6064;8;2017;5;19;0;2380.0;150;3
227;4170;8;2017;5;41;0;1299.0;150;3
256;6502;8;2016;5;21;0;720.0;200;3
371;6871;8;2015;5;41;0;1500.0;200;3
284;1043;8;2014;5;41;0;406.0;110;3
55;4455;22;2017;6;2;1;68600.0;7790;0
291;5641;9;2018;0;47;0;21500.0;1600;3
313;2441;28;2018;0;48;0;23989.0;1598;3
313;2432;28;2017;0;48;0;21612.0;1600;3
55;1635;11;2016;2;22;0;30856.0;2999;0
142;1494;22;2017;5;21;0;26990.0;1000;3
128;6902;8;2018;2;7;0;23490.0;2378;3
0;61;8;2008;5;41;0;149.0;150;3
120;2866;11;2017;5;41;0;2060.0;200;3
379;7415;22;2013;5;19;0;2580.0;250;3
313;5368;28;2018;0;48;0;22911.0;1598;3
368;101;5;2017;6;2;1;72900.0;6871;0
27;6445;8;2004;5;21;0;125.0;125;3
313;2434;28;2018;0;48;0;20990.0;1598;3
207;303;19;2017;5;41;0;9250.0;373;3
199;5903;10;2018;4;37;0;35990.0;1999;3
288;202;11;2017;5;41;0;1350.0;250;3
34;7049;16;2018;4;37;0;99990.0;1997;3
348;4662;22;2018;4;37;0;49990.0;2494;3
162;3381;8;2016;1;10;1;31992.0;3760;0
71;1939;8;2014;5;41;0;480.0;125;3
223;4090;8;2010;5;41;0;105.0;125;3
80;3170;8;2017;0;48;0;20490.0;1556;3
18;733;8;2017;5;41;0;1200.0;150;3
18;7201;8;2017;5;41;0;5300.0;250;3
379;6092;8;2014;5;41;0;620.0;102;3
6;601;8;2010;5;41;0;107.0;125;3
55;1648;11;2017;2;22;0;40720.0;2999;0
334;3046;11;2017;4;37;0;29990.0;2400;3
55;4776;22;2018;1;9;1;46090.0;5193;0
120;2910;11;2017;5;41;0;2660.0;224;3
212;5330;27;2018;0;48;0;97000.0;1999;3
87;1791;8;2018;5;41;0;1500.0;200;3
18;6083;8;2017;5;41;0;2297.0;200;3
345;6278;8;2017;5;41;0;1090.0;150;3
139;2498;9;2018;6;2;1;56000.0;5123;0
58;949;12;2018;0;48;0;25990.0;1560;0
233;5050;19;2014;2;7;0;11996.0;2200;0
139;7280;9;2018;1;30;1;44500.0;4009;0
58;914;14;2018;0;47;0;26990.0;1587;3
162;3418;8;2018;8;6;1;88000.0;11596;0
87;1782;11;2017;5;41;0;1300.0;200;3
379;7113;19;2016;5;41;0;1736.0;115;3
18;744;8;2017;5;41;0;1330.0;150;3
240;43;8;2017;5;41;0;1300.0;250;3
199;5478;10;2017;0;47;0;19990.0;1396;3
240;990;8;2017;5;41;0;1530.0;200;3
199;5859;10;2017;4;37;0;26990.0;1600;3
0;495;8;2008;5;41;0;97.0;150;3
25;6458;8;2017;5;41;0;6500.0;300;3
207;179;19;2017;5;41;0;6990.0;249;3
340;7138;19;2016;2;22;0;23992.0;2179;0
368;5099;19;2018;0;48;0;22990.0;1600;3
334;3048;11;2015;4;37;0;19494.0;2393;3
134;2565;16;2018;5;41;0;37600.0;1745;3
272;5006;8;2015;5;21;0;1320.0;250;3
153;3243;10;2015;1;10;1;18594.0;3907;0
72;1927;8;2016;5;41;0;1168.0;250;3
269;4848;8;2015;5;41;0;660.0;125;3
71;1970;8;2017;5;41;0;1762.0;150;3
160;332;23;2018;6;2;1;72000.0;7600;0
72;1960;8;2016;5;41;0;810.0;150;3
153;5828;10;2016;0;35;0;27992.0;2000;6
277;7139;8;2006;5;41;0;84.0;125;3
348;4646;1;2017;2;22;0;49990.0;2393;0
272;5026;8;2010;5;51;0;57.0;200;3
334;1827;9;2018;5;41;0;10000.0;645;3
199;5906;11;2017;4;37;0;32990.0;2000;3
199;5900;11;2016;4;37;0;23192.0;2000;3
334;3045;11;2017;4;37;0;27990.0;1995;3
55;728;11;2017;0;47;0;17290.0;1498;3
55;4781;22;2016;1;10;1;34312.0;5193;0
153;1450;10;2016;6;4;1;57992.0;3907;0
110;2710;34;2017;2;22;0;46990.0;2477;0
239;1587;22;2017;4;37;0;36990.0;1998;3
110;372;21;2018;4;37;0;39990.0;1368;3
165;3003;16;2017;4;37;0;79990.0;3604;3
273;4946;17;2018;4;37;0;48990.0;1598;3
162;3417;8;2018;8;6;1;94990.0;11600;0
120;2868;11;2016;5;41;0;1912.0;250;3
368;1475;0;2017;6;5;1;51999.0;1968;0
34;2413;0;2018;5;51;0;25990.0;800;3
142;1466;16;2017;4;37;0;49990.0;2400;3
142;7184;8;2017;5;51;0;4490.0;150;3
55;4747;22;2018;1;9;1;41890.0;5193;0
207;350;3;2017;5;21;0;7140.0;50;3
379;7420;22;2016;5;19;0;11280.0;450;3
18;7463;8;2017;5;41;0;3810.0;250;3
20;842;19;2017;5;41;0;1740.0;146;3
196;3966;23;2015;1;30;1;54192.0;6693;0
86;4474;21;2018;5;41;0;29900.0;937;3
379;5564;19;2004;5;21;0;160.0;100;3
18;743;8;2017;5;41;0;1599.0;150;3
288;151;8;2017;5;41;0;1402.0;200;3
291;4130;9;2018;0;47;0;19922.0;1600;3
103;2444;8;2017;5;41;0;1405.0;50;3
356;6685;30;2017;4;37;0;34443.0;2693;3
379;7212;5;2011;5;41;0;700.0;250;3
299;6076;8;2017;5;41;0;750.0;150;3
142;1131;19;2017;5;41;0;2775.0;110;3
34;14;0;2017;0;48;0;49990.0;1499;3
112;2233;14;2015;4;37;0;28194.0;2500;3
139;5484;9;2018;6;2;1;75000.0;7684;0
20;842;19;2017;5;41;0;1740.0;150;3
55;2728;22;2016;1;10;1;73112.0;7790;0
199;5473;23;2018;0;47;0;19990.0;1400;3
291;5641;9;2018;0;47;0;21500.0;1598;3
55;5870;9;2017;0;47;0;14990.0;995;3
379;6092;8;2015;5;41;0;930.0;110;3
311;7581;8;2015;1;10;1;28500.0;3760;0
87;1788;11;2015;5;41;0;690.0;200;3
55;1657;11;2017;2;7;0;27470.0;2499;0
133;7409;8;2016;5;21;0;720.0;250;3
379;7361;16;2016;5;20;0;7600.0;708;3
379;7362;16;2016;5;20;0;7600.0;708;3
239;4794;22;2017;0;47;0;39990.0;1998;3
265;6990;22;2016;4;37;0;31996.0;2500;3
273;254;14;2018;0;47;0;27990.0;1587;3
87;1798;11;2017;5;41;0;1500.0;250;3
73;2017;8;2012;5;41;0;90.0;200;3
55;2682;22;2018;1;43;1;54620.0;5193;0
334;732;8;2014;5;41;0;316.0;99;3
371;6864;8;2015;5;41;0;642.0;125;3
142;6769;22;2015;5;41;0;20940.0;1200;3
363;3145;21;2015;5;41;0;6654.0;300;3
284;1520;8;2015;1;10;1;10500.0;3298;0
369;5620;4;2016;0;47;0;76792.0;2000;3
3;4247;5;2018;6;2;1;72000.0;7122;0
368;433;5;2013;6;2;1;16180.0;4300;0
368;5098;19;2017;0;48;0;25990.0;1600;3
240;2176;8;2017;5;41;0;1632.0;250;3
218;5561;6;2016;4;37;0;84160.0;3500;3
273;164;12;2018;0;48;0;26990.0;1560;0
273;133;17;2018;4;37;0;31990.0;1587;3
165;6941;16;2013;4;37;0;13998.0;3600;3
295;1387;19;2017;5;21;0;6990.0;535;3
153;1483;19;2017;0;48;0;29990.0;1600;3
265;6760;23;2017;0;47;0;19990.0;1600;3
139;2821;9;2017;1;9;1;93138.0;7684;0
345;5538;8;2017;5;41;0;1179.0;150;3
55;1634;11;2017;2;22;0;30520.0;2999;0
203;3956;8;2011;5;21;0;130.0;250;3
153;3249;11;2017;6;38;0;35990.0;3907;0
153;3269;10;2013;1;10;1;16398.0;11149;0
199;5903;10;2017;4;37;0;35990.0;2000;3
199;5899;11;2016;4;37;0;23992.0;2000;3
362;5299;8;2017;2;32;0;56000.0;2982;0
269;4863;8;2013;5;41;0;210.0;150;3
18;6478;8;2016;5;41;0;1576.0;250;3
11;5990;8;2016;5;21;0;1992.0;150;3
42;5617;8;2017;4;37;0;37163.0;2400;3
334;1846;9;2017;5;51;0;9500.0;644;3
87;1791;11;2017;5;41;0;1400.0;200;3
55;4779;22;2016;1;10;1;34312.0;5193;0
353;6441;8;2015;5;41;0;900.0;200;3
348;4653;20;2017;0;48;0;38990.0;2694;3
345;6537;8;2014;5;19;0;740.0;250;3
57;1000;8;2014;5;41;0;580.0;150;3
269;4868;8;2013;5;41;0;190.0;150;3
34;2412;0;2017;5;51;0;27490.0;798;3
18;735;8;2013;5;41;0;270.0;150;3
345;6278;8;2016;5;41;0;872.0;150;3
375;7196;8;2008;5;41;0;55.0;100;3
116;696;8;2016;1;10;1;23992.0;3800;0
55;6504;5;2017;4;37;0;59990.0;2776;0
150;2474;3;2017;5;19;0;10400.0;250;3
127;7167;8;2017;2;32;0;32000.0;2488;0
368;5;5;2014;6;2;1;47196.0;4300;0
299;6077;8;2015;5;41;0;570.0;150;3
87;1778;8;2018;5;41;0;1350.0;150;3
55;3912;9;2004;1;10;1;4410.0;6600;0
112;4499;16;2017;0;18;0;94990.0;4951;3
142;1144;19;2014;5;41;0;1316.0;150;3
42;5840;8;2018;4;37;0;27990.0;1500;3
58;957;12;2018;0;48;0;24990.0;1560;0
388;7468;8;2018;6;2;1;59900.0;3760;0
239;288;22;1988;0;18;0;416.0;1300;3
368;5098;19;2018;0;47;0;24990.0;1600;3
345;5540;8;2016;5;41;0;1032.0;200;3
162;3372;8;2017;1;10;1;33790.0;3900;0
136;1680;19;2017;5;41;0;1600.0;125;3
128;3071;8;2017;4;37;0;26990.0;1497;3
349;252;8;2017;5;20;0;2000.0;300;3
334;734;8;2013;5;41;0;158.0;99;3
72;1927;8;2015;5;19;0;786.0;250;3
334;734;8;2012;5;41;0;79.0;98;3
265;4982;16;2017;4;37;0;80000.0;3500;3
353;6432;8;2015;5;41;0;780.0;125;3
269;4843;8;2015;5;41;0;780.0;200;3
103;2448;8;2017;5;41;0;1407.0;88;3
71;1929;8;2017;0;24;0;7890.0;0;2
18;6476;8;2016;5;41;0;1412.0;200;3
18;4527;8;2013;5;41;0;220.0;90;3
13;483;0;2018;0;47;0;90000.0;2000;3
112;2144;6;2016;4;37;0;47992.0;3500;3
288;50;8;2017;5;41;0;1032.0;150;3
110;358;26;2017;0;48;0;24990.0;1368;3
162;3396;8;2018;1;43;1;70386.0;6690;0
369;7121;4;2014;0;47;0;41596.0;2000;3
139;7303;9;2017;3;40;1;77380.0;4009;0
139;2489;9;2017;1;10;1;55490.0;7684;0
117;4209;23;2015;1;10;1;49200.0;6400;0
55;2680;22;2018;1;9;1;52618.0;5193;0
371;6874;8;2009;5;41;0;235.0;200;3
142;519;8;2014;5;41;0;796.0;110;3
334;734;8;2010;5;41;0;63.0;98;3
34;4216;0;2018;0;18;0;89990.0;2998;3
13;6567;18;2017;0;18;0;89990.0;2000;3
58;793;14;2018;2;32;0;27990.0;1560;0
345;6537;8;2016;5;19;0;1360.0;250;3
71;1975;8;2010;5;41;0;146.0;150;3
223;4093;8;2011;5;19;0;80.0;150;3
371;6866;8;2014;5;41;0;430.0;150;3
139;2495;9;2017;6;2;1;51520.0;5123;0
288;24;8;2017;5;41;0;1006.0;125;3
55;1093;23;2016;0;48;0;32552.0;2384;3
368;80;5;2014;6;2;1;65200.0;6449;0
170;3768;8;2008;5;41;0;53.0;200;3
239;1598;22;2016;4;37;0;31992.0;2000;3
153;1482;19;2017;4;37;0;34390.0;1600;3
307;5948;17;2015;5;41;0;6990.0;125;3
355;5031;19;2015;5;41;0;420.0;125;3
162;3429;8;2017;2;32;0;49990.0;2771;0
162;3359;8;2018;1;10;1;23890.0;2771;0
207;123;19;2015;5;41;0;3900.0;200;3
291;4126;9;2018;0;47;0;15922.0;1600;3
162;3355;8;2016;1;10;1;20312.0;2771;0
20;5418;19;2018;5;53;0;6400.0;199;3
34;5286;0;2018;5;51;0;33990.0;1200;3
334;3048;11;2016;4;37;0;26456.0;2393;3
313;2441;28;2017;0;48;0;26157.0;1600;3
55;5638;11;2017;0;47;0;17310.0;1398;3
120;2907;11;2017;5;41;0;2060.0;199;3
272;4963;8;2014;5;21;0;366.0;150;3
120;2865;11;2018;5;41;0;1724.0;180;3
207;392;3;2015;5;41;0;11220.0;690;3
142;7193;5;2017;5;51;0;7190.0;190;3
87;1770;11;2013;5;41;0;178.0;125;3
242;643;0;2015;1;10;1;61800.0;6374;0
357;4368;34;2018;1;10;1;49000.0;5100;0
239;4792;23;2017;0;47;0;34990.0;2000;3
55;5864;9;2019;0;48;0;15990.0;1206;3
73;2017;8;2014;5;41;0;320.0;200;3
335;4260;8;2012;5;41;0;80.0;110;3
162;3419;8;2018;8;6;1;95990.0;11596;0
348;4647;34;2017;2;22;0;29990.0;2694;3
204;3743;8;2006;5;21;0;95.0;193;3
55;4749;22;2018;1;9;1;43590.0;5193;0
153;3239;10;2015;1;10;1;19794.0;3907;0
265;5513;10;2017;4;37;0;51150.0;2500;3
288;201;11;2017;5;41;0;1859.0;250;3
368;86;5;2015;6;2;1;43140.0;6449;0
368;82;5;2014;6;2;1;28796.0;6449;0
207;295;3;2018;5;21;0;17900.0;350;3
165;1367;16;2015;4;37;0;28194.0;2360;3
199;1104;10;2017;2;32;0;29990.0;2000;3
291;6651;17;2017;0;24;0;14990.0;0;2
227;4168;8;2017;5;41;0;1499.0;150;3
162;3318;8;2018;1;30;1;23240.0;2771;0
162;3397;8;2018;1;10;1;64990.0;6690;0
207;32;3;2017;5;41;0;31250.0;1301;3
20;1835;19;2018;5;41;0;5899.0;374;3
247;1405;24;2018;4;37;0;69990.0;1998;3
128;6911;11;2017;2;22;0;28990.0;2771;0
34;7014;16;2017;4;37;0;89990.0;1997;3
112;2360;16;2016;2;22;0;66392.0;3500;3
272;1370;8;2015;5;21;0;444.0;150;3
11;5991;11;2017;5;41;0;2490.0;150;3
153;5659;10;2017;4;37;0;43990.0;2400;3
55;1652;11;2017;2;7;0;27260.0;2405;3
55;4731;22;2017;1;30;1;34050.0;2999;0
256;2969;8;2017;5;41;0;1379.0;150;3
139;7284;9;2018;1;43;1;58990.0;4009;0
379;7113;19;2014;5;41;0;660.0;115;3
284;5247;8;2012;5;21;0;99.0;110;3
262;4265;21;2014;5;41;0;540.0;120;3
379;7398;35;2012;5;41;0;270.0;100;3
247;1401;24;2018;0;17;0;64990.0;1499;3
128;3068;11;2016;4;37;0;23992.0;1997;3
107;1025;8;2017;2;32;0;16790.0;1495;3
242;5933;0;2018;6;5;1;65000.0;2143;0
265;6990;22;2017;4;37;0;39995.0;2500;3
160;4341;23;2018;6;2;1;61000.0;4800;0
